"Variant ID","Product Name","Product Type","Product Color","Product Size","Product Image","Product Weight (oz)","Height (In)","Length (In)","Width (In)",Categories,"Product Price",Notes
10769,"Premium Luster Photo Paper Framed Poster (in) (18″×24″, White)",Framed-poster,White,18″×24″,https://files.cdn.printful.com/products/172/10769_1565081338.jpg,60.00,0.750,24.000,18.000,"Framed posters",$55.08,
10770,"Premium Luster Photo Paper Framed Poster (in) (24″×36″, White)",Framed-poster,White,24″×36″,https://files.cdn.printful.com/products/172/10770_1565093116.jpg,75.00,0.750,36.000,24.000,"Framed posters",$90.78,
10774,"Unisex Premium Hoodie | Cotton Heritage M2580 (S, White)",Apparel,White,S,https://files.cdn.printful.com/products/380/10774_1642689986.jpg,17.20,2.400,10.200,9.500,Hoodies,$26.95,
10775,"Unisex Premium Hoodie | Cotton Heritage M2580 (M, White)",Apparel,White,M,https://files.cdn.printful.com/products/380/10775_1642689986.jpg,18.80,2.500,11.000,9.500,Hoodies,$26.95,
10776,"Unisex Premium Hoodie | Cotton Heritage M2580 (L, White)",Apparel,White,L,https://files.cdn.printful.com/products/380/10776_1642689985.jpg,20.00,2.600,11.000,9.500,Hoodies,$26.95,
10777,"Unisex Premium Hoodie | Cotton Heritage M2580 (XL, White)",Apparel,White,XL,https://files.cdn.printful.com/products/380/10777_1642689995.jpg,21.50,2.700,11.000,9.500,Hoodies,$26.95,
10778,"Unisex Premium Hoodie | Cotton Heritage M2580 (2XL, White)",Apparel,White,2XL,https://files.cdn.printful.com/products/380/10778_1642689974.jpg,24.10,3.000,11.800,9.500,Hoodies,$28.95,
10779,"Unisex Premium Hoodie | Cotton Heritage M2580 (S, Black)",Apparel,Black,S,https://files.cdn.printful.com/products/380/10779_1642689891.jpg,17.20,2.400,10.200,9.500,Hoodies,$26.95,
10780,"Unisex Premium Hoodie | Cotton Heritage M2580 (M, Black)",Apparel,Black,M,https://files.cdn.printful.com/products/380/10780_1642689887.jpg,18.80,2.500,11.000,9.500,Hoodies,$26.95,
10781,"Unisex Premium Hoodie | Cotton Heritage M2580 (L, Black)",Apparel,Black,L,https://files.cdn.printful.com/products/380/10781_1642689884.jpg,20.00,2.600,11.000,9.500,Hoodies,$26.95,
10782,"Unisex Premium Hoodie | Cotton Heritage M2580 (XL, Black)",Apparel,Black,XL,https://files.cdn.printful.com/products/380/10782_1642689895.jpg,21.50,2.700,11.000,9.500,Hoodies,$26.95,
10783,"Unisex Premium Hoodie | Cotton Heritage M2580 (2XL, Black)",Apparel,Black,2XL,https://files.cdn.printful.com/products/380/10783_1642689874.jpg,24.10,3.000,11.800,9.500,Hoodies,$28.95,
10784,"Unisex Premium Hoodie | Cotton Heritage M2580 (S, Carbon Grey)",Apparel,"Carbon Grey",S,https://files.cdn.printful.com/products/380/10784_1642689920.jpg,17.20,2.400,10.200,9.500,Hoodies,$26.95,
10785,"Unisex Premium Hoodie | Cotton Heritage M2580 (M, Carbon Grey)",Apparel,"Carbon Grey",M,https://files.cdn.printful.com/products/380/10785_1642689914.jpg,18.80,2.500,11.000,9.500,Hoodies,$26.95,
10786,"Unisex Premium Hoodie | Cotton Heritage M2580 (L, Carbon Grey)",Apparel,"Carbon Grey",L,https://files.cdn.printful.com/products/380/10786_1642689912.jpg,20.00,2.600,11.000,9.500,Hoodies,$26.95,
10787,"Unisex Premium Hoodie | Cotton Heritage M2580 (XL, Carbon Grey)",Apparel,"Carbon Grey",XL,https://files.cdn.printful.com/products/380/10787_1642689923.jpg,21.50,2.700,11.000,9.500,Hoodies,$26.95,
10788,"Unisex Premium Hoodie | Cotton Heritage M2580 (2XL, Carbon Grey)",Apparel,"Carbon Grey",2XL,https://files.cdn.printful.com/products/380/10788_1642689901.jpg,24.10,3.000,11.800,9.500,Hoodies,$28.95,
10798,"Stainless Steel Water Bottle (17 oz, White)",Drinkware,White,"17 oz",https://files.cdn.printful.com/products/382/10798_1614007341.jpg,10.90,11.250,3.000,3.000,Bottles,$20.35,
10803,"Vintage Cap | Otto Cap 18-1248 (One size, Charcoal Grey)",Embroidery,"Charcoal Grey","One size",https://files.cdn.printful.com/products/327/10803_1585747544.jpg,2.80,4.500,7.000,7.300,"Baseball caps",$16.79,
10806,"Unisex Heavy Blend Hoodie | Gildan 18500 (S, Dark Heather)",Apparel,"Dark Heather",S,https://files.cdn.printful.com/products/146/10806_1750160842.jpg,16.00,2.400,8.850,8.000,Hoodies,$22.19,
10807,"Unisex Heavy Blend Hoodie | Gildan 18500 (M, Dark Heather)",Apparel,"Dark Heather",M,https://files.cdn.printful.com/products/146/10806_1750160842.jpg,16.50,3.500,9.550,8.000,Hoodies,$22.19,
10808,"Unisex Heavy Blend Hoodie | Gildan 18500 (L, Dark Heather)",Apparel,"Dark Heather",L,https://files.cdn.printful.com/products/146/10806_1750160842.jpg,20.00,3.500,9.550,8.000,Hoodies,$22.19,
10809,"Unisex Heavy Blend Hoodie | Gildan 18500 (XL, Dark Heather)",Apparel,"Dark Heather",XL,https://files.cdn.printful.com/products/146/10806_1750160842.jpg,21.80,3.500,10.000,8.500,Hoodies,$22.19,
10810,"Unisex Heavy Blend Hoodie | Gildan 18500 (2XL, Dark Heather)",Apparel,"Dark Heather",2XL,https://files.cdn.printful.com/products/146/10806_1750160842.jpg,22.50,3.500,10.250,8.000,Hoodies,$24.19,
10811,"Unisex Heavy Blend Hoodie | Gildan 18500 (3XL, Dark Heather)",Apparel,"Dark Heather",3XL,https://files.cdn.printful.com/products/146/10806_1750160842.jpg,25.20,3.500,10.500,9.000,Hoodies,$26.19,
10812,"Unisex Heavy Blend Hoodie | Gildan 18500 (4XL, Dark Heather)",Apparel,"Dark Heather",4XL,https://files.cdn.printful.com/products/146/10806_1750160842.jpg,25.60,3.300,10.500,9.000,Hoodies,$28.19,
10813,"Unisex Heavy Blend Hoodie | Gildan 18500 (5XL, Dark Heather)",Apparel,"Dark Heather",5XL,https://files.cdn.printful.com/products/146/10806_1750160842.jpg,26.30,3.400,10.000,9.000,Hoodies,$30.19,
10817,"All-Over Print Kids Crew Neck T-Shirt (2T, White)",Cut-sew,White,2T,https://files.cdn.printful.com/products/384/10817_1665061302.jpg,2.47,0.790,5.710,5.120,"Kids t-shirts",$19.33,
10818,"All-Over Print Kids Crew Neck T-Shirt (3T, White)",Cut-sew,White,3T,https://files.cdn.printful.com/products/384/10818_1665061302.jpg,2.61,0.790,6.100,5.120,"Kids t-shirts",$19.33,
10819,"All-Over Print Kids Crew Neck T-Shirt (4T, White)",Cut-sew,White,4T,https://files.cdn.printful.com/products/384/10819_1665061309.jpg,2.82,0.980,5.710,5.310,"Kids t-shirts",$19.33,
10820,"All-Over Print Kids Crew Neck T-Shirt (5T, White)",Cut-sew,White,5T,https://files.cdn.printful.com/products/384/10820_1665061310.jpg,2.96,0.980,5.710,5.710,"Kids t-shirts",$19.33,
10821,"All-Over Print Kids Crew Neck T-Shirt (6, White)",Cut-sew,White,6,https://files.cdn.printful.com/products/384/10821_1665061311.jpg,3.10,0.980,6.300,5.710,"Kids t-shirts",$19.33,
10822,"All-Over Print Kids Crew Neck T-Shirt (6X, White)",Cut-sew,White,6X,https://files.cdn.printful.com/products/384/10822_1665061313.jpg,3.32,1.180,6.300,6.100,"Kids t-shirts",$19.33,
10823,"All-Over Print Kids Crew Neck T-Shirt (7, White)",Cut-sew,White,7,https://files.cdn.printful.com/products/384/10823_1665061322.jpg,3.46,1.180,6.690,6.300,"Kids t-shirts",$19.33,
10824,"All-Over Print Youth Crew Neck T-shirt (8, White)",Cut-sew,White,8,https://files.cdn.printful.com/products/385/10824_1582110793.jpg,4.09,0.980,5.510,6.690,"Youth t-shirts",$19.95,
10825,"All-Over Print Youth Crew Neck T-shirt (10, White)",Cut-sew,White,10,https://files.cdn.printful.com/products/385/10825_1582110784.jpg,4.30,0.980,5.710,6.100,"Youth t-shirts",$19.95,
10826,"All-Over Print Youth Crew Neck T-shirt (12, White)",Cut-sew,White,12,https://files.cdn.printful.com/products/385/10826_1582110785.jpg,4.52,0.980,5.710,6.690,"Youth t-shirts",$19.95,
10827,"All-Over Print Youth Crew Neck T-shirt (14, White)",Cut-sew,White,14,https://files.cdn.printful.com/products/385/10827_1582110787.jpg,4.73,0.980,5.910,7.090,"Youth t-shirts",$19.95,
10828,"All-Over Print Youth Crew Neck T-shirt (16, White)",Cut-sew,White,16,https://files.cdn.printful.com/products/385/10828_1582110788.jpg,5.01,0.980,6.500,7.280,"Youth t-shirts",$19.95,
10829,"All-Over Print Youth Crew Neck T-shirt (18, White)",Cut-sew,White,18,https://files.cdn.printful.com/products/385/10829_1582110789.jpg,5.29,1.180,6.500,7.480,"Youth t-shirts",$19.95,
10830,"All-Over Print Youth Crew Neck T-shirt (20, White)",Cut-sew,White,20,https://files.cdn.printful.com/products/385/10830_1582110791.jpg,5.57,1.180,6.300,7.280,"Youth t-shirts",$19.95,
10833,"Unisex Crew Neck Sweatshirt | Gildan 18000 (S, Dark Heather)",Apparel,"Dark Heather",S,https://files.cdn.printful.com/products/145/10833_1753765555.jpg,11.70,2.100,8.400,7.200,Sweatshirts,$18.79,
10834,"Unisex Crew Neck Sweatshirt | Gildan 18000 (M, Dark Heather)",Apparel,"Dark Heather",M,https://files.cdn.printful.com/products/145/10833_1753765555.jpg,13.80,2.100,8.500,7.300,Sweatshirts,$18.79,
10835,"Unisex Crew Neck Sweatshirt | Gildan 18000 (L, Dark Heather)",Apparel,"Dark Heather",L,https://files.cdn.printful.com/products/145/10833_1753765555.jpg,14.60,2.200,8.500,7.300,Sweatshirts,$18.79,
10836,"Unisex Crew Neck Sweatshirt | Gildan 18000 (XL, Dark Heather)",Apparel,"Dark Heather",XL,https://files.cdn.printful.com/products/145/10833_1753765555.jpg,16.30,2.250,8.500,7.300,Sweatshirts,$18.79,
10837,"Unisex Crew Neck Sweatshirt | Gildan 18000 (2XL, Dark Heather)",Apparel,"Dark Heather",2XL,https://files.cdn.printful.com/products/145/10833_1753765555.jpg,19.20,2.450,8.700,8.000,Sweatshirts,$20.79,
10838,"Unisex Crew Neck Sweatshirt | Gildan 18000 (3XL, Dark Heather)",Apparel,"Dark Heather",3XL,https://files.cdn.printful.com/products/145/10833_1753765555.jpg,19.90,2.600,8.850,8.000,Sweatshirts,$22.79,
10839,"Unisex Crew Neck Sweatshirt | Gildan 18000 (4XL, Dark Heather)",Apparel,"Dark Heather",4XL,https://files.cdn.printful.com/products/145/10833_1753765555.jpg,21.00,2.600,9.350,8.000,Sweatshirts,$24.79,
10840,"Unisex Crew Neck Sweatshirt | Gildan 18000 (5XL, Dark Heather)",Apparel,"Dark Heather",5XL,https://files.cdn.printful.com/products/145/10833_1753765555.jpg,23.10,2.600,9.850,8.000,Sweatshirts,$26.79,
10841,"Unisex Heavy Blend Hoodie | Gildan 18500 (S, Light Blue)",Apparel,"Light Blue",S,https://files.cdn.printful.com/products/146/10841_1750160841.jpg,16.00,2.400,8.850,8.000,Hoodies,$22.19,
10842,"Unisex Heavy Blend Hoodie | Gildan 18500 (M, Light Blue)",Apparel,"Light Blue",M,https://files.cdn.printful.com/products/146/10841_1750160841.jpg,16.50,3.500,9.550,8.000,Hoodies,$22.19,
10843,"Unisex Heavy Blend Hoodie | Gildan 18500 (L, Light Blue)",Apparel,"Light Blue",L,https://files.cdn.printful.com/products/146/10841_1750160841.jpg,20.00,3.500,9.550,8.000,Hoodies,$22.19,
10844,"Unisex Heavy Blend Hoodie | Gildan 18500 (XL, Light Blue)",Apparel,"Light Blue",XL,https://files.cdn.printful.com/products/146/10841_1750160841.jpg,21.80,3.500,10.000,8.500,Hoodies,$22.19,
10845,"Unisex Heavy Blend Hoodie | Gildan 18500 (2XL, Light Blue)",Apparel,"Light Blue",2XL,https://files.cdn.printful.com/products/146/10841_1750160841.jpg,22.50,3.500,10.250,8.000,Hoodies,$24.19,
10846,"Unisex Heavy Blend Hoodie | Gildan 18500 (3XL, Light Blue)",Apparel,"Light Blue",3XL,https://files.cdn.printful.com/products/146/10841_1750160841.jpg,25.20,3.500,10.500,9.000,Hoodies,$26.19,
10847,"Unisex Heavy Blend Hoodie | Gildan 18500 (4XL, Light Blue)",Apparel,"Light Blue",4XL,https://files.cdn.printful.com/products/146/10841_1750160841.jpg,25.60,3.300,10.500,9.000,Hoodies,$28.19,
10848,"Unisex Heavy Blend Hoodie | Gildan 18500 (5XL, Light Blue)",Apparel,"Light Blue",5XL,https://files.cdn.printful.com/products/146/10841_1750160841.jpg,26.30,3.400,10.000,9.000,Hoodies,$30.19,
10849,"Unisex Heavy Blend Hoodie | Gildan 18500 (S, Light Pink)",Apparel,"Light Pink",S,https://files.cdn.printful.com/products/146/10849_1750160843.jpg,16.00,2.400,8.850,8.000,Hoodies,$22.19,
10850,"Unisex Heavy Blend Hoodie | Gildan 18500 (M, Light Pink)",Apparel,"Light Pink",M,https://files.cdn.printful.com/products/146/10849_1750160843.jpg,16.50,3.500,9.550,8.000,Hoodies,$22.19,
10851,"Unisex Heavy Blend Hoodie | Gildan 18500 (L, Light Pink)",Apparel,"Light Pink",L,https://files.cdn.printful.com/products/146/10849_1750160843.jpg,20.00,3.500,9.550,8.000,Hoodies,$22.19,
10852,"Unisex Heavy Blend Hoodie | Gildan 18500 (XL, Light Pink)",Apparel,"Light Pink",XL,https://files.cdn.printful.com/products/146/10849_1750160843.jpg,21.80,3.500,10.000,8.500,Hoodies,$22.19,
10853,"Unisex Heavy Blend Hoodie | Gildan 18500 (2XL, Light Pink)",Apparel,"Light Pink",2XL,https://files.cdn.printful.com/products/146/10849_1750160843.jpg,22.50,3.500,10.250,8.000,Hoodies,$24.19,
10854,"Unisex Heavy Blend Hoodie | Gildan 18500 (3XL, Light Pink)",Apparel,"Light Pink",3XL,https://files.cdn.printful.com/products/146/10849_1750160843.jpg,25.20,3.500,10.500,9.000,Hoodies,$26.19,
10855,"Unisex Heavy Blend Hoodie | Gildan 18500 (4XL, Light Pink)",Apparel,"Light Pink",4XL,https://files.cdn.printful.com/products/146/10849_1750160843.jpg,25.60,3.300,10.500,9.000,Hoodies,$28.19,
10856,"Unisex Heavy Blend Hoodie | Gildan 18500 (5XL, Light Pink)",Apparel,"Light Pink",5XL,https://files.cdn.printful.com/products/146/10849_1750160843.jpg,26.30,3.400,10.000,9.000,Hoodies,$30.19,
10857,"All-Over Print Padded Sports Bra (2XL, Black)",Cut-sew,Black,2XL,https://files.cdn.printful.com/products/387/10857_1568307921.jpg,6.28,0.790,8.270,9.840,"Sports bras",$30.51,
10858,"All-Over Print Padded Sports Bra (L, Black)",Cut-sew,Black,L,https://files.cdn.printful.com/products/387/10858_1568307924.jpg,4.94,0.980,7.870,7.870,"Sports bras",$28.51,
10859,"All-Over Print Padded Sports Bra (M, Black)",Cut-sew,Black,M,https://files.cdn.printful.com/products/387/10859_1568307929.jpg,4.37,0.980,7.090,7.090,"Sports bras",$28.51,
10860,"All-Over Print Padded Sports Bra (S, Black)",Cut-sew,Black,S,https://files.cdn.printful.com/products/387/10860_1568307932.jpg,4.09,0.980,6.690,7.480,"Sports bras",$28.51,
10861,"All-Over Print Padded Sports Bra (XL, Black)",Cut-sew,Black,XL,https://files.cdn.printful.com/products/387/10861_1568307936.jpg,5.50,0.790,7.870,9.450,"Sports bras",$28.51,
10862,"All-Over Print Padded Sports Bra (XS, Black)",Cut-sew,Black,XS,https://files.cdn.printful.com/products/387/10862_1568307939.jpg,3.81,0.980,6.300,6.690,"Sports bras",$28.51,
10863,"All-Over Print Padded Sports Bra (2XL, White)",Cut-sew,White,2XL,https://files.cdn.printful.com/products/387/10863_1568307978.jpg,6.28,0.790,8.270,9.840,"Sports bras",$30.51,
10864,"All-Over Print Padded Sports Bra (L, White)",Cut-sew,White,L,https://files.cdn.printful.com/products/387/10864_1568307981.jpg,4.94,0.980,7.870,7.870,"Sports bras",$28.51,
10865,"All-Over Print Padded Sports Bra (M, White)",Cut-sew,White,M,https://files.cdn.printful.com/products/387/10865_1568307984.jpg,4.37,0.980,7.090,7.090,"Sports bras",$28.51,
10866,"All-Over Print Padded Sports Bra (S, White)",Cut-sew,White,S,https://files.cdn.printful.com/products/387/10866_1568307988.jpg,4.09,0.980,6.690,7.480,"Sports bras",$28.51,
10867,"All-Over Print Padded Sports Bra (XL, White)",Cut-sew,White,XL,https://files.cdn.printful.com/products/387/10867_1568307991.jpg,5.50,0.790,7.870,9.450,"Sports bras",$28.51,
10868,"All-Over Print Padded Sports Bra (XS, White)",Cut-sew,White,XS,https://files.cdn.printful.com/products/387/10868_1568307994.jpg,3.81,0.980,6.300,6.690,"Sports bras",$28.51,
10869,"All-Over Print Recycled Unisex Hoodie (XS, White)",Cut-sew,White,XS,https://files.cdn.printful.com/products/388/10869_1582103277.jpg,19.44,1.570,12.990,9.840,Hoodies,$40.75,
10870,"All-Over Print Recycled Unisex Hoodie (S, White)",Cut-sew,White,S,https://files.cdn.printful.com/products/388/10870_1582103274.jpg,20.18,1.570,12.600,10.240,Hoodies,$40.75,
10871,"All-Over Print Recycled Unisex Hoodie (M, White)",Cut-sew,White,M,https://files.cdn.printful.com/products/388/10871_1582103273.jpg,20.95,1.570,9.450,10.630,Hoodies,$40.75,
10872,"All-Over Print Recycled Unisex Hoodie (L, White)",Cut-sew,White,L,https://files.cdn.printful.com/products/388/10872_1582103272.jpg,22.26,1.570,12.990,10.630,Hoodies,$40.75,
10873,"All-Over Print Recycled Unisex Hoodie (XL, White)",Cut-sew,White,XL,https://files.cdn.printful.com/products/388/10873_1582103276.jpg,23.32,2.760,12.990,11.810,Hoodies,$40.75,
10874,"All-Over Print Recycled Unisex Hoodie (2XL, White)",Cut-sew,White,2XL,https://files.cdn.printful.com/products/388/10874_1582103270.jpg,24.23,2.950,12.600,12.200,Hoodies,$42.75,
10875,"All-Over Print Recycled Unisex Hoodie (3XL, White)",Cut-sew,White,3XL,https://files.cdn.printful.com/products/388/10874_1582103270.jpg,25.22,3.150,12.990,12.200,Hoodies,$44.75,
10876,"All-Over Print Minimalist Backpack (One size, White)",Cut-sew,White,"One size",https://files.cdn.printful.com/products/389/10876_1582111512.jpg,14.10,2.170,18.500,16.140,Backpacks,$33.61,
10877,"All-Over Print Unisex Bomber Jacket (XS, White)",Cut-sew,White,XS,https://files.cdn.printful.com/products/390/10877_1567793269.jpg,13.05,2.170,10.630,9.840,"Bomber jackets",$48.96,
10878,"All-Over Print Unisex Bomber Jacket (S, White)",Cut-sew,White,S,https://files.cdn.printful.com/products/390/10878_1567793264.jpg,13.55,2.360,10.430,8.660,"Bomber jackets",$48.96,
10879,"All-Over Print Unisex Bomber Jacket (M, White)",Cut-sew,White,M,https://files.cdn.printful.com/products/390/10879_1567793262.jpg,14.11,2.360,10.630,9.840,"Bomber jackets",$48.96,
10880,"All-Over Print Unisex Bomber Jacket (L, White)",Cut-sew,White,L,https://files.cdn.printful.com/products/390/10880_1567793260.jpg,15.24,2.560,10.630,9.840,"Bomber jackets",$48.96,
10881,"All-Over Print Unisex Bomber Jacket (XL, White)",Cut-sew,White,XL,https://files.cdn.printful.com/products/390/10881_1567793267.jpg,15.66,2.360,11.020,10.630,"Bomber jackets",$48.96,
10882,"All-Over Print Unisex Bomber Jacket (2XL, White)",Cut-sew,White,2XL,https://files.cdn.printful.com/products/390/10882_1567793255.jpg,16.72,2.360,11.810,10.240,"Bomber jackets",$50.96,
10883,"All-Over Print Unisex Bomber Jacket (3XL, White)",Cut-sew,White,3XL,https://files.cdn.printful.com/products/390/10883_1567793258.jpg,17.43,2.360,11.420,9.450,"Bomber jackets",$52.96,
10984,"Laptop Sleeve (13″)",Sublimation,,13″,https://files.cdn.printful.com/products/394/10984_1737468114.jpg,7.70,1.000,13.250,10.250,"Laptop cases",$21.16,
10985,"Laptop Sleeve (15″)",Sublimation,,15″,https://files.cdn.printful.com/products/394/10985_1737468120.jpg,9.20,1.000,14.750,11.250,"Laptop cases",$23.20,
10986,"Throw Blanket (50″×60″)",Sublimation,,50″×60″,https://files.cdn.printful.com/products/395/10986_1652098428.jpg,21.90,4.500,14.000,10.000,Blankets,$28.78,
10990,"Distressed Dad Hat | Otto Cap 104-1018 (One size, Black)",Embroidery,Black,"One size",https://files.cdn.printful.com/products/396/10990_1568625688.jpg,2.88,4.500,7.000,7.300,"Baseball caps",$14.99,
10991,"Distressed Dad Hat | Otto Cap 104-1018 (One size, Navy)",Embroidery,Navy,"One size",https://files.cdn.printful.com/products/396/10991_1568625687.jpg,2.88,4.500,7.000,7.300,"Baseball caps",$14.99,
10992,"Distressed Dad Hat | Otto Cap 104-1018 (One size, Charcoal Grey)",Embroidery,"Charcoal Grey","One size",https://files.cdn.printful.com/products/396/10992_1582184592.jpg,2.88,4.500,7.000,7.300,"Baseball caps",$14.99,
10993,"Distressed Dad Hat | Otto Cap 104-1018 (One size, Khaki)",Embroidery,Khaki,"One size",https://files.cdn.printful.com/products/396/10993_1568625685.jpg,2.88,4.500,7.000,7.300,"Baseball caps",$14.99,
10994,"Clear Case for iPhone® (iPhone 11)",Phone-case,,"iPhone 11",https://files.cdn.printful.com/products/181/10994_1582202453.jpg,0.90,0.350,6.000,3.000,"Phone cases, holsters & sleeves",$9.38,
10995,"Clear Case for iPhone® (iPhone 11 Pro)",Phone-case,,"iPhone 11 Pro",https://files.cdn.printful.com/products/181/10995_1582202476.jpg,0.90,0.390,5.510,2.760,"Phone cases, holsters & sleeves",$9.38,
10996,"Clear Case for iPhone® (iPhone 11 Pro Max)",Phone-case,,"iPhone 11 Pro Max",https://files.cdn.printful.com/products/181/10996_1582202496.jpg,0.90,0.350,6.300,3.150,"Phone cases, holsters & sleeves",$9.38,
11008,"Embroidered Champion Packable Jacket (S, Black)",Embroidery,Black,S,https://files.cdn.printful.com/products/399/11008_1581496200.jpg,8.38,1.700,12.000,9.500,"Other hoodies, jackets & sweatshirts",$42.57,
11009,"Embroidered Champion Packable Jacket (M, Black)",Embroidery,Black,M,https://files.cdn.printful.com/products/399/11009_1581496198.jpg,8.82,1.700,12.000,9.500,"Other hoodies, jackets & sweatshirts",$42.57,
11010,"Embroidered Champion Packable Jacket (L, Black)",Embroidery,Black,L,https://files.cdn.printful.com/products/399/11010_1581496196.jpg,9.24,2.000,12.500,9.700,"Other hoodies, jackets & sweatshirts",$42.57,
11011,"Embroidered Champion Packable Jacket (XL, Black)",Embroidery,Black,XL,https://files.cdn.printful.com/products/399/11011_1581496203.jpg,9.70,2.000,12.500,9.700,"Other hoodies, jackets & sweatshirts",$42.57,
11012,"Embroidered Champion Packable Jacket (2XL, Black)",Embroidery,Black,2XL,https://files.cdn.printful.com/products/399/11012_1581496191.jpg,10.00,2.200,12.700,10.000,"Other hoodies, jackets & sweatshirts",$44.57,
11014,"Embroidered Champion Packable Jacket (S, Navy)",Embroidery,Navy,S,https://files.cdn.printful.com/products/399/11014_1581496322.jpg,8.38,1.700,12.000,9.500,"Other hoodies, jackets & sweatshirts",$42.57,
11015,"Embroidered Champion Packable Jacket (M, Navy)",Embroidery,Navy,M,https://files.cdn.printful.com/products/399/11015_1581496320.jpg,8.82,1.700,12.000,9.500,"Other hoodies, jackets & sweatshirts",$42.57,
11016,"Embroidered Champion Packable Jacket (L, Navy)",Embroidery,Navy,L,https://files.cdn.printful.com/products/399/11016_1581496317.jpg,9.24,2.000,12.500,9.700,"Other hoodies, jackets & sweatshirts",$42.57,
11017,"Embroidered Champion Packable Jacket (XL, Navy)",Embroidery,Navy,XL,https://files.cdn.printful.com/products/399/11017_1581496326.jpg,9.70,2.000,12.500,9.700,"Other hoodies, jackets & sweatshirts",$42.57,
11018,"Embroidered Champion Packable Jacket (2XL, Navy)",Embroidery,Navy,2XL,https://files.cdn.printful.com/products/399/11018_1581496312.jpg,10.00,2.200,12.700,10.000,"Other hoodies, jackets & sweatshirts",$44.57,
11020,"Embroidered Champion Packable Jacket (S, Graphite)",Embroidery,Graphite,S,https://files.cdn.printful.com/products/399/11020_1581496280.jpg,8.38,1.700,12.000,9.500,"Other hoodies, jackets & sweatshirts",$42.57,
11021,"Embroidered Champion Packable Jacket (M, Graphite)",Embroidery,Graphite,M,https://files.cdn.printful.com/products/399/11021_1581496277.jpg,8.82,1.700,12.000,9.500,"Other hoodies, jackets & sweatshirts",$42.57,
11022,"Embroidered Champion Packable Jacket (L, Graphite)",Embroidery,Graphite,L,https://files.cdn.printful.com/products/399/11022_1581496275.jpg,9.24,2.000,12.500,9.700,"Other hoodies, jackets & sweatshirts",$42.57,
11023,"Embroidered Champion Packable Jacket (XL, Graphite)",Embroidery,Graphite,XL,https://files.cdn.printful.com/products/399/11023_1581496283.jpg,9.70,2.000,12.500,9.700,"Other hoodies, jackets & sweatshirts",$42.57,
11024,"Embroidered Champion Packable Jacket (2XL, Graphite)",Embroidery,Graphite,2XL,https://files.cdn.printful.com/products/399/11024_1581496270.jpg,10.00,2.200,12.700,10.000,"Other hoodies, jackets & sweatshirts",$44.57,
11026,"Embroidered Champion Packable Jacket (S, Gold)",Embroidery,Gold,S,https://files.cdn.printful.com/products/399/11026_1581496241.jpg,8.38,1.700,12.000,9.500,"Other hoodies, jackets & sweatshirts",$42.57,
11027,"Embroidered Champion Packable Jacket (M, Gold)",Embroidery,Gold,M,https://files.cdn.printful.com/products/399/11027_1581496239.jpg,8.82,1.700,12.000,9.500,"Other hoodies, jackets & sweatshirts",$42.57,
11028,"Embroidered Champion Packable Jacket (L, Gold)",Embroidery,Gold,L,https://files.cdn.printful.com/products/399/11028_1581496237.jpg,9.24,2.000,12.500,9.700,"Other hoodies, jackets & sweatshirts",$42.57,
11029,"Embroidered Champion Packable Jacket (XL, Gold)",Embroidery,Gold,XL,https://files.cdn.printful.com/products/399/11029_1581496244.jpg,9.70,2.000,12.500,9.700,"Other hoodies, jackets & sweatshirts",$42.57,
11030,"Embroidered Champion Packable Jacket (2XL, Gold)",Embroidery,Gold,2XL,https://files.cdn.printful.com/products/399/11030_1581496232.jpg,10.00,2.200,12.700,10.000,"Other hoodies, jackets & sweatshirts",$44.57,
11033,"All-Over Print Recycled Men’s Joggers (XS, White)",Cut-sew,White,XS,https://files.cdn.printful.com/products/400/11033_1582103756.jpg,13.12,1.970,10.630,9.840,Joggers,$38.71,
11034,"All-Over Print Recycled Men’s Joggers (S, White)",Cut-sew,White,S,https://files.cdn.printful.com/products/400/11034_1582103753.jpg,13.47,2.360,9.840,9.840,Joggers,$38.71,
11035,"All-Over Print Recycled Men’s Joggers (M, White)",Cut-sew,White,M,https://files.cdn.printful.com/products/400/11035_1582103752.jpg,13.90,2.170,10.630,9.840,Joggers,$38.71,
11036,"All-Over Print Recycled Men’s Joggers (L, White)",Cut-sew,White,L,https://files.cdn.printful.com/products/400/11036_1582103750.jpg,14.82,2.170,11.020,10.240,Joggers,$38.71,
11037,"All-Over Print Recycled Men’s Joggers (XL, White)",Cut-sew,White,XL,https://files.cdn.printful.com/products/400/11037_1582103754.jpg,15.66,2.360,10.240,10.240,Joggers,$38.71,
11038,"All-Over Print Recycled Men’s Joggers (2XL, White)",Cut-sew,White,2XL,https://files.cdn.printful.com/products/400/11038_1582103747.jpg,16.58,2.560,11.020,9.840,Joggers,$40.71,
11039,"All-Over Print Recycled Men’s Joggers (3XL, White)",Cut-sew,White,3XL,https://files.cdn.printful.com/products/400/11038_1582103747.jpg,17.28,2.170,11.020,10.630,Joggers,$42.71,
11040,"All-Over Print Recycled Women’s Joggers (XS, White)",Cut-sew,White,XS,https://files.cdn.printful.com/products/401/11040_1571223869.jpg,12.49,2.760,8.660,8.660,Joggers,$38.71,
11041,"All-Over Print Recycled Women’s Joggers (S, White)",Cut-sew,White,S,https://files.cdn.printful.com/products/401/11041_1571223862.jpg,13.05,2.560,9.450,9.840,Joggers,$38.71,
